quarter,year,agentID,loc,lastYearIncome,baselineIncome,dropThreshold,incomeShock,lastShortfall,historyOK,cooldownOK,fired,movedTo
33,1990,541,18,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,245,21,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,1280,22,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1227,6,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1345,12,NaN,NaN,NaN,0,0,1,0,0,0
33,1990,1599,21,NaN,NaN,NaN,0,3.01806014743217,1,1,0,0
33,1990,1196,20,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,858,9,NaN,NaN,NaN,0,0,1,1,0,15
33,1990,1264,4,NaN,NaN,NaN,0,0,1,1,0,3
33,1990,595,1,NaN,NaN,NaN,0,0,1,1,0,6
33,1990,78,6,NaN,NaN,NaN,0,0,1,1,0,2
33,1990,1448,19,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,444,18,NaN,NaN,NaN,0,0,1,1,0,4
33,1990,763,16,NaN,NaN,NaN,0,0,1,0,0,0
33,1990,811,17,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1465,9,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1124,7,NaN,NaN,NaN,0,2.1632565763343,1,1,1,16
33,1990,1396,16,NaN,NaN,NaN,0,0,1,1,0,21
33,1990,1394,1,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,427,20,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,500,5,NaN,NaN,NaN,0,0,1,1,0,1
33,1990,1457,7,NaN,NaN,NaN,0,5.25728672382093,1,1,1,17
33,1990,1122,13,NaN,NaN,NaN,0,0,1,1,0,18
33,1990,390,21,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,250,22,NaN,NaN,NaN,0,6.69613631714731,1,1,1,9
33,1990,142,20,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,800,17,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,625,1,NaN,NaN,NaN,0,0.371337959664813,1,1,0,18
33,1990,170,7,NaN,NaN,NaN,0,6.20626091417485,1,0,0,6
33,1990,593,10,NaN,NaN,NaN,0,0,1,1,0,5
33,1990,48,16,NaN,NaN,NaN,0,0,1,1,0,22
33,1990,151,17,NaN,NaN,NaN,0,0,1,1,0,4
33,1990,1121,11,NaN,NaN,NaN,0,0,1,1,0,8
33,1990,544,1,NaN,NaN,NaN,0,5.75381176619877,1,1,1,19
33,1990,907,16,NaN,NaN,NaN,0,6.94735182759091,1,1,1,9
33,1990,568,16,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,1199,16,NaN,NaN,NaN,0,0,1,1,0,21
33,1990,1186,12,NaN,NaN,NaN,0,0,1,1,0,1
33,1990,174,18,NaN,NaN,NaN,0,2.05412271510787,1,1,1,16
33,1990,1279,15,NaN,NaN,NaN,0,0,1,1,0,1
33,1990,255,19,NaN,NaN,NaN,0,0,1,1,0,6
33,1990,1043,11,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,803,1,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,634,14,NaN,NaN,NaN,0,3.63276243997456,1,1,1,21
33,1990,16,1,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,267,16,NaN,NaN,NaN,0,0,1,1,0,10
33,1990,1222,9,NaN,NaN,NaN,0,4.90580782479626,1,1,1,11
33,1990,1195,1,NaN,NaN,NaN,0,0,1,1,0,7
33,1990,767,15,NaN,NaN,NaN,0,0,1,1,0,5
33,1990,1169,17,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,138,2,NaN,NaN,NaN,0,0,1,1,0,14
33,1990,1003,7,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,607,3,NaN,NaN,NaN,0,0,1,1,0,21
33,1990,183,12,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,403,7,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,1356,6,NaN,NaN,NaN,0,1.54454814109886,1,1,1,1
33,1990,27,20,NaN,NaN,NaN,0,5.51858083855492,1,1,1,21
33,1990,815,3,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,347,19,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,120,20,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,1497,7,NaN,NaN,NaN,0,0.750638603660251,1,1,1,18
33,1990,1312,21,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,985,10,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1449,20,NaN,NaN,NaN,0,0,1,1,0,18
33,1990,346,21,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,925,6,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,461,13,NaN,NaN,NaN,0,0,1,1,0,2
33,1990,162,14,NaN,NaN,NaN,0,0,1,1,0,4
33,1990,272,6,NaN,NaN,NaN,0,0,1,1,0,8
33,1990,931,8,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,534,18,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1107,5,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,792,12,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,210,12,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1215,21,NaN,NaN,NaN,0,2.40737471180611,1,1,1,22
33,1990,282,9,NaN,NaN,NaN,0,7.55976134860261,1,1,1,1
33,1990,310,8,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,801,12,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1477,8,NaN,NaN,NaN,0,0,1,1,0,12
33,1990,485,12,NaN,NaN,NaN,0,5.22004932003522,1,1,1,18
33,1990,776,9,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,501,10,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1113,5,NaN,NaN,NaN,0,0,1,1,0,3
33,1990,1439,9,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,671,13,NaN,NaN,NaN,0,0,1,1,0,1
33,1990,922,21,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,545,15,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,20,11,NaN,NaN,NaN,0,0,1,1,0,4
33,1990,487,9,NaN,NaN,NaN,0,0,1,1,0,18
33,1990,1368,17,NaN,NaN,NaN,0,1.53047739156458,1,0,0,0
33,1990,185,6,NaN,NaN,NaN,0,0,1,1,0,8
33,1990,1144,14,NaN,NaN,NaN,0,7.20026194383462,1,1,1,11
33,1990,1038,21,NaN,NaN,NaN,0,1.57110746335646,1,1,1,9
33,1990,554,5,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,96,5,NaN,NaN,NaN,0,2.66733232888909,1,1,1,6
33,1990,128,11,NaN,NaN,NaN,0,4.46985867761368,1,1,1,1
33,1990,729,8,NaN,NaN,NaN,0,0,1,1,0,2
33,1990,410,8,NaN,NaN,NaN,0,0,1,1,0,19
33,1990,1598,21,NaN,NaN,NaN,0,4.96939968999652,1,1,0,0
33,1990,978,15,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,243,12,NaN,NaN,NaN,0,0,1,1,0,20
33,1990,102,19,NaN,NaN,NaN,0,5.38542822436994,1,1,0,0
33,1990,1364,9,NaN,NaN,NaN,0,0,1,1,0,21
33,1990,1034,18,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,1391,1,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1441,13,NaN,NaN,NaN,0,0,1,1,0,22
33,1990,821,13,NaN,NaN,NaN,0,0,1,1,0,6
33,1990,1008,13,NaN,NaN,NaN,0,5.87993318309395,1,0,0,0
33,1990,372,8,NaN,NaN,NaN,0,0,1,1,0,1
33,1990,1240,13,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,233,18,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,887,6,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,968,1,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,253,16,NaN,NaN,NaN,0,0,1,1,0,9
33,1990,156,1,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,296,10,NaN,NaN,NaN,0,4.00076898015969,1,1,1,16
33,1990,47,18,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,278,9,NaN,NaN,NaN,0,0,1,1,0,12
33,1990,745,18,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,87,17,NaN,NaN,NaN,0,0.420600315742052,1,1,0,0
33,1990,247,20,NaN,NaN,NaN,0,0,1,1,0,10
33,1990,389,4,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1021,12,NaN,NaN,NaN,0,0,1,1,0,7
33,1990,1268,6,NaN,NaN,NaN,0,0,1,1,0,7
33,1990,569,7,NaN,NaN,NaN,0,2.77368088369804,1,1,1,10
33,1990,1535,21,NaN,NaN,NaN,0,2.60293311919755,1,1,0,0
33,1990,86,9,NaN,NaN,NaN,0,0,1,1,0,4
33,1990,447,7,NaN,NaN,NaN,0,5.07938968350357,1,1,1,3
33,1990,956,3,NaN,NaN,NaN,0,0,1,1,0,18
33,1990,134,18,NaN,NaN,NaN,0,6.47619157762867,1,1,1,1
33,1990,376,18,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,12,15,NaN,NaN,NaN,0,0,1,1,0,22
33,1990,182,17,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1178,17,NaN,NaN,NaN,0,0,1,1,0,16
33,1990,106,17,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1024,17,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,1580,19,NaN,NaN,NaN,0,2.99282379470626,1,1,0,0
33,1990,1271,16,NaN,NaN,NaN,0,0,1,1,0,13
33,1990,690,21,NaN,NaN,NaN,0,0,1,1,0,0
33,1990,80,22,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1535,21,NaN,NaN,NaN,0,2.60293311919755,1,1,0,0
34,1991,634,21,NaN,NaN,NaN,0,0,1,0,0,14
34,1991,1222,11,NaN,NaN,NaN,0,0,1,0,0,15
34,1991,1196,13,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1394,16,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1021,7,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1439,9,NaN,NaN,NaN,0,0,1,1,0,6
34,1991,1279,1,NaN,NaN,NaN,0,0,1,1,0,11
34,1991,162,4,NaN,NaN,NaN,0,0,1,1,0,6
34,1991,1195,7,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,801,12,NaN,NaN,NaN,0,0,1,1,0,11
34,1991,1441,22,NaN,NaN,NaN,0,0,1,1,0,18
34,1991,128,1,NaN,NaN,NaN,0,0,1,0,0,11
34,1991,1199,21,NaN,NaN,NaN,0,0,1,1,0,18
34,1991,333,6,NaN,NaN,NaN,0,0,1,1,0,3
34,1991,769,12,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,255,6,NaN,NaN,NaN,0,0,1,1,0,2
34,1991,792,12,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,569,10,NaN,NaN,NaN,0,0,1,0,0,14
34,1991,170,6,NaN,NaN,NaN,0,6.20626091417485,1,0,0,19
34,1991,1024,17,NaN,NaN,NaN,0,0,1,1,0,21
34,1991,722,19,NaN,NaN,NaN,0,0,1,1,0,17
34,1991,267,10,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,738,11,NaN,NaN,NaN,0,0,1,0,0,3
34,1991,1268,7,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,593,5,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,545,16,NaN,NaN,NaN,0,0,1,1,0,11
34,1991,1364,21,NaN,NaN,NaN,0,0,1,1,0,3
34,1991,253,9,NaN,NaN,NaN,0,0,1,1,0,13
34,1991,182,17,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1271,13,NaN,NaN,NaN,0,0,1,1,0,22
34,1991,427,20,NaN,NaN,NaN,0,0,1,1,0,15
34,1991,278,12,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,144,1,NaN,NaN,NaN,0,0,1,1,0,15
34,1991,690,21,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1598,21,NaN,NaN,NaN,0,4.96939968999652,1,1,0,0
34,1991,1584,20,NaN,NaN,NaN,0,2.68020784076787,1,1,0,0
34,1991,16,1,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1497,18,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,250,9,NaN,NaN,NaN,0,0,1,0,0,7
34,1991,821,6,NaN,NaN,NaN,0,0,1,1,0,20
34,1991,243,20,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,47,18,NaN,NaN,NaN,0,0,1,1,0,9
34,1991,12,22,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,87,17,NaN,NaN,NaN,0,0.420600315742052,1,1,0,21
34,1991,1215,22,NaN,NaN,NaN,0,0,1,0,0,21
34,1991,1477,12,NaN,NaN,NaN,0,0,1,1,0,19
34,1991,80,22,NaN,NaN,NaN,0,0,1,1,0,13
34,1991,1122,18,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,245,16,NaN,NaN,NaN,0,0,1,1,0,14
34,1991,800,17,NaN,NaN,NaN,0,0,1,1,0,7
34,1991,1449,18,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1345,12,NaN,NaN,NaN,0,0,1,0,0,3
34,1991,372,1,NaN,NaN,NaN,0,0,1,1,0,15
34,1991,1034,16,NaN,NaN,NaN,0,0,1,1,0,9
34,1991,568,13,NaN,NaN,NaN,0,0,1,1,0,22
34,1991,1144,11,NaN,NaN,NaN,0,0,1,0,0,10
34,1991,500,1,NaN,NaN,NaN,0,0,1,1,0,16
34,1991,766,5,NaN,NaN,NaN,0,0,1,0,0,20
34,1991,86,4,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1465,9,NaN,NaN,NaN,0,0,1,1,0,17
34,1991,410,19,NaN,NaN,NaN,0,0,1,1,0,18
34,1991,487,18,NaN,NaN,NaN,0,0,1,1,0,17
34,1991,210,12,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,444,4,NaN,NaN,NaN,0,0,1,1,0,13
34,1991,1124,16,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,811,17,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1169,17,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,185,8,NaN,NaN,NaN,0,0,1,1,0,11
34,1991,554,5,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,447,3,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,1448,19,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,308,3,NaN,NaN,NaN,0,0,1,0,0,15
34,1991,174,16,NaN,NaN,NaN,0,0,1,0,0,18
34,1991,1008,13,NaN,NaN,NaN,0,5.87993318309395,1,0,0,0
34,1991,120,13,NaN,NaN,NaN,0,0,1,1,0,3
34,1991,67,14,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,729,2,NaN,NaN,NaN,0,0,1,1,0,12
34,1991,813,4,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1391,1,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,403,13,NaN,NaN,NaN,0,0,1,1,0,4
34,1991,968,1,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,501,10,NaN,NaN,NaN,0,0,1,1,0,9
34,1991,44,14,NaN,NaN,NaN,0,0,1,1,0,11
34,1991,1264,3,NaN,NaN,NaN,0,0,1,1,0,17
34,1991,671,1,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,27,21,NaN,NaN,NaN,0,0,1,0,0,20
34,1991,541,18,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,20,4,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,346,21,NaN,NaN,NaN,0,0,1,1,0,20
34,1991,323,2,NaN,NaN,NaN,0,0,1,0,0,10
34,1991,978,15,NaN,NaN,NaN,0,0,1,1,0,12
34,1991,1003,7,NaN,NaN,NaN,0,0,1,1,0,19
34,1991,233,13,NaN,NaN,NaN,0,0,1,1,0,2
34,1991,508,1,NaN,NaN,NaN,0,0,1,1,0,17
34,1991,1130,22,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,1457,17,NaN,NaN,NaN,0,0,1,0,0,7
34,1991,389,4,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,625,18,NaN,NaN,NaN,0,0.371337959664813,1,1,0,14
34,1991,850,3,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1280,22,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1396,21,NaN,NaN,NaN,0,0,1,1,0,15
34,1991,1580,19,NaN,NaN,NaN,0,2.99282379470626,1,1,0,0
34,1991,976,19,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,907,9,NaN,NaN,NaN,0,0,1,0,0,21
34,1991,534,18,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1356,1,NaN,NaN,NaN,0,0,1,0,0,9
34,1991,1038,9,NaN,NaN,NaN,0,0,1,0,0,10
34,1991,858,15,NaN,NaN,NaN,0,0,1,1,0,12
34,1991,776,9,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,390,16,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1113,3,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1599,21,NaN,NaN,NaN,0,3.01806014743217,1,1,0,0
34,1991,138,14,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1312,21,NaN,NaN,NaN,0,0,1,1,0,8
34,1991,544,19,NaN,NaN,NaN,0,0,1,0,0,1
34,1991,276,15,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,48,22,NaN,NaN,NaN,0,0,1,1,0,18
34,1991,461,2,NaN,NaN,NaN,0,0,1,1,0,18
34,1991,1178,16,NaN,NaN,NaN,0,0,1,1,0,20
34,1991,767,5,NaN,NaN,NaN,0,0,1,1,0,3
34,1991,272,8,NaN,NaN,NaN,0,0,1,1,0,9
34,1991,745,18,NaN,NaN,NaN,0,0,1,1,0,12
34,1991,595,6,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,1107,13,NaN,NaN,NaN,0,0,1,1,0,21
34,1991,607,21,NaN,NaN,NaN,0,0,1,1,0,17
34,1991,96,6,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,763,16,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,347,19,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,102,19,NaN,NaN,NaN,0,5.38542822436994,1,1,0,0
34,1991,1229,21,NaN,NaN,NaN,0,0,1,1,0,22
34,1991,368,15,NaN,NaN,NaN,0,0,1,1,0,22
34,1991,1240,13,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1043,13,NaN,NaN,NaN,0,0,1,1,0,2
34,1991,1227,6,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,1368,17,NaN,NaN,NaN,0,1.53047739156458,1,0,0,0
34,1991,922,21,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,956,18,NaN,NaN,NaN,0,0,1,1,0,20
34,1991,134,1,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,78,2,NaN,NaN,NaN,0,0,1,1,0,12
34,1991,376,16,NaN,NaN,NaN,0,0,1,1,0,6
34,1991,142,20,NaN,NaN,NaN,0,0,1,1,0,5
34,1991,1305,9,NaN,NaN,NaN,0,0,1,0,0,13
34,1991,300,9,NaN,NaN,NaN,0,0,1,1,0,3
34,1991,1186,1,NaN,NaN,NaN,0,0,1,1,0,20
34,1991,183,12,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,310,8,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,247,10,NaN,NaN,NaN,0,0,1,1,0,22
34,1991,803,1,NaN,NaN,NaN,0,0,1,1,0,14
34,1991,106,17,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,151,4,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,985,10,NaN,NaN,NaN,0,0,1,1,0,0
34,1991,925,6,NaN,NaN,NaN,0,0,1,1,0,19
34,1991,931,13,NaN,NaN,NaN,0,0,1,1,0,14
34,1991,296,16,NaN,NaN,NaN,0,0,1,0,0,0
34,1991,485,18,NaN,NaN,NaN,0,0,1,0,0,12
34,1991,887,6,NaN,NaN,NaN,0,0,1,1,0,1
34,1991,282,1,NaN,NaN,NaN,0,0,1,0,0,18
34,1991,156,1,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,308,15,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,1122,18,NaN,NaN,NaN,0,0,1,1,0,21
35,1991,1356,9,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,766,20,NaN,NaN,NaN,0,0,1,0,0,3
35,1991,568,22,NaN,NaN,NaN,0,0,1,1,0,5
35,1991,16,1,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,729,12,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1144,10,NaN,NaN,NaN,0,0,1,0,0,4
35,1991,1222,15,NaN,NaN,NaN,0,0,1,0,0,16
35,1991,745,12,NaN,NaN,NaN,0,0,1,1,0,20
35,1991,461,18,NaN,NaN,NaN,0,0,1,1,0,22
35,1991,447,3,NaN,NaN,NaN,0,0,1,0,0,18
35,1991,545,11,NaN,NaN,NaN,0,0,1,1,0,20
35,1991,569,14,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,811,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1196,13,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,333,3,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,925,19,NaN,NaN,NaN,0,0,1,1,0,6
35,1991,151,1,NaN,NaN,NaN,0,0,1,1,0,22
35,1991,1024,21,NaN,NaN,NaN,0,0,1,1,0,10
35,1991,485,12,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,738,3,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,67,14,NaN,NaN,NaN,0,0,1,1,0,15
35,1991,792,12,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,634,14,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,1580,19,NaN,NaN,NaN,0,2.99282379470626,1,1,0,0
35,1991,1043,2,NaN,NaN,NaN,0,0,1,1,0,15
35,1991,250,7,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,1229,22,NaN,NaN,NaN,0,0,1,1,0,5
35,1991,1457,7,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,162,6,NaN,NaN,NaN,0,0,1,1,0,18
35,1991,138,14,NaN,NaN,NaN,0,0,1,1,0,21
35,1991,803,14,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1497,18,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,1477,19,NaN,NaN,NaN,0,0,1,1,0,22
35,1991,931,14,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,156,1,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,276,15,NaN,NaN,NaN,0,0,1,1,0,14
35,1991,722,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1195,7,NaN,NaN,NaN,0,0,1,1,0,9
35,1991,96,6,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,487,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,20,1,NaN,NaN,NaN,0,0,1,1,0,16
35,1991,170,19,NaN,NaN,NaN,0,6.20626091417485,1,1,1,15
35,1991,44,11,NaN,NaN,NaN,0,0,1,1,0,13
35,1991,1584,20,NaN,NaN,NaN,0,2.68020784076787,1,1,0,0
35,1991,346,20,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,508,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,444,13,NaN,NaN,NaN,0,0,1,1,0,16
35,1991,372,15,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,106,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1598,21,NaN,NaN,NaN,0,4.96939968999652,1,1,0,0
35,1991,347,19,NaN,NaN,NaN,0,0,1,1,0,13
35,1991,769,12,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,86,4,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,247,22,NaN,NaN,NaN,0,0,1,1,0,19
35,1991,185,11,NaN,NaN,NaN,0,0,1,1,0,6
35,1991,1394,16,NaN,NaN,NaN,0,0,1,1,0,22
35,1991,1227,6,NaN,NaN,NaN,0,0,1,1,0,19
35,1991,1034,9,NaN,NaN,NaN,0,0,1,1,0,15
35,1991,985,10,NaN,NaN,NaN,0,0,1,1,0,17
35,1991,800,7,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1178,20,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,968,1,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,671,1,NaN,NaN,NaN,0,0,1,1,0,13
35,1991,541,18,NaN,NaN,NaN,0,0,1,1,0,5
35,1991,376,6,NaN,NaN,NaN,0,0,1,1,0,10
35,1991,922,21,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,134,1,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,310,8,NaN,NaN,NaN,0,0,1,1,0,7
35,1991,255,2,NaN,NaN,NaN,0,0,1,1,0,12
35,1991,554,1,NaN,NaN,NaN,0,0,1,1,0,5
35,1991,1441,18,NaN,NaN,NaN,0,0,1,1,0,16
35,1991,267,1,NaN,NaN,NaN,0,0,1,1,0,14
35,1991,595,1,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,976,19,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1391,1,NaN,NaN,NaN,0,0,1,1,0,4
35,1991,534,18,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,27,20,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,1599,21,NaN,NaN,NaN,0,3.01806014743217,1,1,0,0
35,1991,389,4,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,978,12,NaN,NaN,NaN,0,0,1,1,0,15
35,1991,767,3,NaN,NaN,NaN,0,0,1,1,0,12
35,1991,182,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,210,12,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,278,12,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,323,10,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,1169,17,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,87,21,NaN,NaN,NaN,0,0.420600315742052,1,1,0,0
35,1991,1240,13,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1368,17,NaN,NaN,NaN,0,1.53047739156458,1,1,1,5
35,1991,1465,17,NaN,NaN,NaN,0,0,1,1,0,9
35,1991,80,13,NaN,NaN,NaN,0,0,1,1,0,12
35,1991,296,16,NaN,NaN,NaN,0,0,1,0,0,0
35,1991,78,12,NaN,NaN,NaN,0,0,1,1,0,4
35,1991,501,9,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,368,22,NaN,NaN,NaN,0,0,1,1,0,16
35,1991,1268,7,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1271,22,NaN,NaN,NaN,0,0,1,1,0,4
35,1991,956,20,NaN,NaN,NaN,0,0,1,1,0,8
35,1991,1107,21,NaN,NaN,NaN,0,0,1,1,0,8
35,1991,272,9,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,1264,17,NaN,NaN,NaN,0,0,1,1,0,15
35,1991,1279,11,NaN,NaN,NaN,0,0,1,1,0,12
35,1991,1312,8,NaN,NaN,NaN,0,0,1,1,0,12
35,1991,850,3,NaN,NaN,NaN,0,0,1,1,0,0
35,1991,183,12,NaN,NaN,NaN,0,0,1,1,0,7
35,1991,410,18,NaN,NaN,NaN,0,0,1,1,0,22
35,1991,243,1,NaN,NaN,NaN,0,0,1,1,0,0
